user ID,meal transaction ID,paid at,restaurant ID,cuisine,revenue,ambience,rating,award winning dishes,number of reviews
1030,11126,2022-03-11T02:36:10.744594,27,Burgers,100,casual,1,2,17
130,11127,2022-03-11T02:36:10.744598,28,Seafood,300,casual,1,2,9
1041,11128,2022-03-11T02:36:10.744603,29,Seafood,100,family friendly,4,4,81
1146,11129,2022-03-11T02:36:10.744607,30,Burgers,200,fancy,4,4,47
866,11130,2022-03-11T02:36:10.744611,31,Tapas,200,casual,2,2,5
1248,11131,2022-03-11T02:36:10.744615,32,Steakhouse,300,fancy,4,4,62
82,11132,2022-03-11T02:36:10.744620,33,Steakhouse,100,romantic,2,0,46
766,11133,2022-03-11T02:36:10.744625,34,Tapas,200,fancy,4,4,45
498,11134,2022-03-11T02:36:10.744629,35,Breakfast and brunch,100,romantic,1,0,60
248,11135,2022-03-11T02:36:10.744634,36,Tapas,200,casual,3,2,28
832,11136,2022-03-11T02:36:10.744638,37,Seafood,200,casual,3,2,14
840,11137,2022-03-11T02:36:10.744643,38,Tapas,200,fancy,4,4,43
1138,11138,2022-03-11T02:36:10.744647,39,Burgers,200,romantic,2,2,36
1216,11139,2022-03-11T02:36:10.744651,40,Breakfast and brunch,100,fancy,4,4,66
178,11140,2022-03-11T02:36:10.744656,41,Tapas,200,fancy,4,4,70
332,11141,2022-03-11T02:36:10.744660,42,Burgers,100,casual,2,2,21
878,11142,2022-03-11T02:36:10.744664,43,Breakfast and brunch,100,fancy,4,4,60
715,11143,2022-03-11T02:36:10.744668,44,Breakfast and brunch,200,bar,1,0,16
1154,11144,2022-03-11T02:36:10.744673,45,Breakfast and brunch,100,fancy,4,4,35
689,11145,2022-03-11T02:36:10.744677,46,Tapas,200,fancy,4,4,46
579,11146,2022-03-11T02:36:10.744681,47,Tapas,200,romantic,1,0,48
429,11147,2022-03-11T02:36:10.744686,48,Seafood,200,fancy,4,4,39
581,11148,2022-03-11T02:36:10.744690,49,Tapas,200,romantic,2,2,48
514,11149,2022-03-11T02:36:10.744694,50,Seafood,200,fancy,4,4,55
429,11150,2022-03-11T02:36:10.744698,51,Burgers,100,casual,4,2,2
1317,11151,2022-03-11T02:36:10.744702,52,Seafood,300,romantic,1,0,34
614,11152,2022-03-11T02:36:10.744708,53,Seafood,300,romantic,2,0,58
5,11153,2022-03-11T02:36:10.744712,54,Breakfast and brunch,100,romantic,1,0,30
751,11154,2022-03-11T02:36:10.744716,55,Breakfast and brunch,100,family friendly,2,4,89
281,11155,2022-03-11T02:36:10.744720,56,Breakfast and brunch,100,family friendly,2,4,96
1377,11156,2022-03-11T02:36:10.744725,57,Seafood,200,fancy,4,4,67
650,11157,2022-03-11T02:36:10.744729,58,Seafood,200,fancy,4,4,39
1418,11158,2022-03-11T02:36:10.744741,59,Burgers,200,fancy,4,4,35
1312,11159,2022-03-11T02:36:10.744746,60,Breakfast and brunch,200,bar,1,1,21
1240,11160,2022-03-11T02:36:10.744751,61,Tapas,200,family friendly,2,4,98
969,11161,2022-03-11T02:36:10.744755,62,Steakhouse,300,family friendly,2,4,87
900,11162,2022-03-11T02:36:10.744759,63,Steakhouse,100,romantic,2,2,56
501,11163,2022-03-11T02:36:10.744763,64,Tapas,300,casual,3,2,22
1397,11164,2022-03-11T02:36:10.744769,65,Seafood,100,bar,0,0,31
180,11165,2022-03-11T02:36:10.744773,66,Breakfast and brunch,100,family friendly,2,4,99
1409,11166,2022-03-11T02:36:10.744777,67,Steakhouse,300,family friendly,2,4,87
852,11167,2022-03-11T02:36:10.744782,68,Breakfast and brunch,100,family friendly,4,2,88
867,11168,2022-03-11T02:36:10.744786,69,Breakfast and brunch,100,family friendly,4,2,88
761,11169,2022-03-11T02:36:10.744790,70,Breakfast and brunch,100,fancy,4,4,70
220,11170,2022-03-11T02:36:10.744795,71,Burgers,200,family friendly,4,4,99
1119,11171,2022-03-11T02:36:10.744799,72,Breakfast and brunch,200,bar,1,0,13
19,11172,2022-03-11T02:36:10.744804,73,Burgers,100,bar,2,1,12
385,11173,2022-03-11T02:36:10.744808,74,Steakhouse,300,casual,4,2,6
526,11174,2022-03-11T02:36:10.744812,75,Seafood,200,family friendly,4,4,91
1336,11175,2022-03-11T02:36:10.744817,76,Breakfast and brunch,100,casual,1,2,6
584,11176,2022-03-11T02:36:10.744821,77,Steakhouse,100,bar,0,0,21
67,11177,2022-03-11T02:36:10.744826,78,Tapas,300,family friendly,2,2,84
360,11178,2022-03-11T02:36:10.744830,79,Burgers,100,family friendly,4,4,92
605,11179,2022-03-11T02:36:10.744835,80,Seafood,200,bar,0,0,40
740,11180,2022-03-11T02:36:10.744839,81,Tapas,300,casual,3,2,4
293,11181,2022-03-11T02:36:10.744843,82,Steakhouse,300,family friendly,2,2,83
1044,11182,2022-03-11T02:36:10.744848,83,Breakfast and brunch,200,bar,2,0,19
999,11183,2022-03-11T02:36:10.744854,84,Steakhouse,300,casual,4,2,26
1383,11184,2022-03-11T02:36:10.744859,85,Seafood,200,romantic,2,2,48
221,11185,2022-03-11T02:36:10.744863,86,Tapas,300,family friendly,4,2,86
365,11186,2022-03-11T02:36:10.744868,87,Seafood,100,bar,2,1,26
655,11187,2022-03-11T02:36:10.744872,88,Tapas,300,romantic,1,0,52
258,11188,2022-03-11T02:36:10.744877,89,Burgers,100,family friendly,2,2,94
178,11189,2022-03-11T02:36:10.744882,90,Steakhouse,300,casual,2,2,17
262,11190,2022-03-11T02:36:10.744886,91,Burgers,100,romantic,0,0,48
2,11191,2022-03-11T02:36:10.744891,92,Breakfast and brunch,100,romantic,0,2,50
830,11192,2022-03-11T02:36:10.744895,93,Tapas,300,romantic,0,2,31
1192,11193,2022-03-11T02:36:10.744900,94,Steakhouse,200,fancy,4,4,66
1125,11194,2022-03-11T02:36:10.744904,95,Breakfast and brunch,100,family friendly,4,2,89
883,11195,2022-03-11T02:36:10.744909,96,Seafood,100,fancy,4,4,54
126,11196,2022-03-11T02:36:10.744914,97,Breakfast and brunch,100,fancy,4,4,75
1022,11197,2022-03-11T02:36:10.744918,98,Breakfast and brunch,200,bar,2,0,12
274,11198,2022-03-11T02:36:10.744923,99,Breakfast and brunch,100,casual,1,2,23
355,11199,2022-03-11T02:36:10.744927,100,Seafood,200,casual,4,2,21
300,11200,2022-03-11T02:36:10.744931,1,Burgers,100,casual,2,2,17
1258,11201,2022-03-11T02:36:10.744936,2,Seafood,100,bar,0,2,18
1236,11202,2022-03-11T02:36:10.744941,3,Breakfast and brunch,300,bar,2,2,28
248,11203,2022-03-11T02:36:10.744945,4,Breakfast and brunch,100,family friendly,2,2,88
1014,11204,2022-03-11T02:36:10.744949,5,Tapas,200,fancy,4,4,75
39,11205,2022-03-11T02:36:10.744953,6,Tapas,300,family friendly,2,4,90
1316,11206,2022-03-11T02:36:10.744958,7,Tapas,200,bar,1,1,10
419,11207,2022-03-11T02:36:10.744962,8,Seafood,300,romantic,1,2,53
571,11208,2022-03-11T02:36:10.744967,9,Tapas,200,bar,1,1,34
919,11209,2022-03-11T02:36:10.744971,10,Breakfast and brunch,100,fancy,4,4,75
649,11210,2022-03-11T02:36:10.744975,11,Seafood,200,bar,0,1,37
1049,11211,2022-03-11T02:36:10.744980,12,Tapas,200,fancy,4,4,62
1262,11212,2022-03-11T02:36:10.744986,13,Seafood,200,family friendly,4,4,97
845,11213,2022-03-11T02:36:10.744990,14,Burgers,200,bar,2,0,15
1249,11214,2022-03-11T02:36:10.744995,15,Breakfast and brunch,100,romantic,2,2,46
542,11215,2022-03-11T02:36:10.744999,16,Steakhouse,300,fancy,4,4,68
1029,11216,2022-03-11T02:36:10.745003,17,Seafood,100,family friendly,2,4,95
242,11217,2022-03-11T02:36:10.745008,18,Seafood,200,romantic,0,0,39
1191,11218,2022-03-11T02:36:10.745012,19,Seafood,200,family friendly,2,4,98
1217,11219,2022-03-11T02:36:10.745016,20,Tapas,300,family friendly,2,2,93
799,11220,2022-03-11T02:36:10.745020,21,Tapas,300,casual,1,2,5
284,11221,2022-03-11T02:36:10.745025,22,Steakhouse,300,fancy,4,4,48
435,11222,2022-03-11T02:36:10.745029,23,Seafood,200,casual,1,2,10
984,11223,2022-03-11T02:36:10.745033,24,Burgers,100,casual,2,2,0
497,11224,2022-03-11T02:36:10.745038,25,Tapas,200,fancy,4,4,66
1059,11225,2022-03-11T02:36:10.745042,26,Breakfast and brunch,100,romantic,2,2,35
16,11226,2022-03-11T02:36:10.745046,27,Seafood,200,casual,1,2,17
1163,11227,2022-03-11T02:36:10.745051,28,Burgers,100,casual,1,2,9
377,11228,2022-03-11T02:36:10.745056,29,Breakfast and brunch,100,family friendly,4,4,81
1107,11229,2022-03-11T02:36:10.745060,30,Burgers,200,fancy,4,4,47
1284,11230,2022-03-11T02:36:10.745064,31,Burgers,100,casual,2,2,5
283,11231,2022-03-11T02:36:10.745069,32,Burgers,200,fancy,4,4,62
1182,11232,2022-03-11T02:36:10.745073,33,Seafood,300,romantic,2,0,46
1108,11233,2022-03-11T02:36:10.745078,34,Tapas,200,fancy,4,4,45
555,11234,2022-03-11T02:36:10.745082,35,Tapas,200,romantic,1,0,60
60,11235,2022-03-11T02:36:10.745087,36,Seafood,300,casual,3,2,28
865,11236,2022-03-11T02:36:10.745091,37,Burgers,100,casual,3,2,14
563,11237,2022-03-11T02:36:10.745095,38,Seafood,100,fancy,4,4,43
820,11238,2022-03-11T02:36:10.745100,39,Burgers,100,romantic,2,2,36
1326,11239,2022-03-11T02:36:10.745104,40,Breakfast and brunch,100,fancy,4,4,66
396,11240,2022-03-11T02:36:10.745108,41,Breakfast and brunch,100,fancy,4,4,70
666,11241,2022-03-11T02:36:10.745112,42,Steakhouse,100,casual,2,2,21
331,11242,2022-03-11T02:36:10.745117,43,Steakhouse,300,fancy,4,4,60
1117,11243,2022-03-11T02:36:10.745121,44,Seafood,200,bar,1,0,16
691,11244,2022-03-11T02:36:10.745125,45,Seafood,200,fancy,4,4,35
348,11245,2022-03-11T02:36:10.745129,46,Tapas,200,fancy,4,4,46
489,11246,2022-03-11T02:36:10.745133,47,Steakhouse,100,romantic,1,0,48
957,11247,2022-03-11T02:36:10.745138,48,Tapas,200,fancy,4,4,39
953,11248,2022-03-11T02:36:10.745142,49,Seafood,300,romantic,2,2,48
334,11249,2022-03-11T02:36:10.745146,50,Breakfast and brunch,100,fancy,4,4,55
1287,11250,2022-03-11T02:36:10.745151,51,Seafood,200,casual,4,2,2
1427,11251,2022-03-11T02:36:10.745155,52,Breakfast and brunch,100,romantic,1,0,34
409,11252,2022-03-11T02:36:10.745159,53,Tapas,200,romantic,2,0,58
32,11253,2022-03-11T02:36:10.745164,54,Seafood,300,romantic,1,0,30
1291,11254,2022-03-11T02:36:10.745168,55,Breakfast and brunch,100,family friendly,2,4,89
493,11255,2022-03-11T02:36:10.745173,56,Seafood,200,family friendly,2,4,96
475,11256,2022-03-11T02:36:10.745177,57,Burgers,200,fancy,4,4,67
897,11257,2022-03-11T02:36:10.745181,58,Steakhouse,300,fancy,4,4,39
1182,11258,2022-03-11T02:36:10.745186,59,Tapas,200,fancy,4,4,35
1021,11259,2022-03-11T02:36:10.745191,60,Seafood,200,bar,1,1,21
188,11260,2022-03-11T02:36:10.745195,61,Steakhouse,300,family friendly,2,4,98
939,11261,2022-03-11T02:36:10.745199,62,Tapas,200,family friendly,2,4,87
1410,11262,2022-03-11T02:36:10.745204,63,Seafood,200,romantic,2,2,56
267,11263,2022-03-11T02:36:10.745208,64,Tapas,300,casual,3,2,22
799,11264,2022-03-11T02:36:10.745212,65,Steakhouse,100,bar,0,0,31
401,11265,2022-03-11T02:36:10.745216,66,Seafood,200,family friendly,2,4,99
1381,11266,2022-03-11T02:36:10.745221,67,Steakhouse,300,family friendly,2,4,87
115,11267,2022-03-11T02:36:10.745225,68,Breakfast and brunch,100,family friendly,4,2,88
362,11268,2022-03-11T02:36:10.745230,69,Burgers,100,family friendly,4,2,88
777,11269,2022-03-11T02:36:10.745234,70,Tapas,200,fancy,4,4,70
153,11270,2022-03-11T02:36:10.745238,71,Seafood,100,family friendly,4,4,99
1142,11271,2022-03-11T02:36:10.745244,72,Burgers,200,bar,1,0,13
172,11272,2022-03-11T02:36:10.745248,73,Burgers,100,bar,2,1,12
1179,11273,2022-03-11T02:36:10.745253,74,Burgers,100,casual,4,2,6
1077,11274,2022-03-11T02:36:10.745258,75,Seafood,100,family friendly,4,4,91
506,11275,2022-03-11T02:36:10.745262,76,Steakhouse,100,casual,1,2,6
1298,11276,2022-03-11T02:36:10.745267,77,Seafood,100,bar,0,0,21
684,11277,2022-03-11T02:36:10.745271,78,Burgers,100,family friendly,2,2,84
1286,11278,2022-03-11T02:36:10.745275,79,Burgers,100,family friendly,4,4,92
1212,11279,2022-03-11T02:36:10.745280,80,Tapas,200,bar,0,0,40
503,11280,2022-03-11T02:36:10.745285,81,Breakfast and brunch,100,casual,3,2,4
1128,11281,2022-03-11T02:36:10.745289,82,Burgers,200,family friendly,2,2,83
663,11282,2022-03-11T02:36:10.745294,83,Tapas,200,bar,2,0,19
1407,11283,2022-03-11T02:36:10.745299,84,Breakfast and brunch,100,casual,4,2,26
446,11284,2022-03-11T02:36:10.745303,85,Seafood,200,romantic,2,2,48
718,11285,2022-03-11T02:36:10.745308,86,Breakfast and brunch,100,family friendly,4,2,86
429,11286,2022-03-11T02:36:10.745312,87,Tapas,200,bar,2,1,26
1240,11287,2022-03-11T02:36:10.745316,88,Burgers,100,romantic,1,0,52
391,11288,2022-03-11T02:36:10.745321,89,Burgers,100,family friendly,2,2,94
1287,11289,2022-03-11T02:36:10.745325,90,Breakfast and brunch,100,casual,2,2,17
537,11290,2022-03-11T02:36:10.745331,91,Seafood,200,romantic,0,0,48
438,11291,2022-03-11T02:36:10.745335,92,Seafood,200,romantic,0,2,50
279,11292,2022-03-11T02:36:10.745339,93,Seafood,200,romantic,0,2,31
280,11293,2022-03-11T02:36:10.745344,94,Tapas,200,fancy,4,4,66
619,11294,2022-03-11T02:36:10.745348,95,Breakfast and brunch,100,family friendly,4,2,89
327,11295,2022-03-11T02:36:10.745352,96,Tapas,200,fancy,4,4,54
106,11296,2022-03-11T02:36:10.745357,97,Burgers,200,fancy,4,4,75
998,11297,2022-03-11T02:36:10.745361,98,Steakhouse,100,bar,2,0,12
282,11298,2022-03-11T02:36:10.745366,99,Burgers,100,casual,1,2,23
1253,11299,2022-03-11T02:36:10.745370,100,Steakhouse,300,casual,4,2,21
1329,11300,2022-03-11T02:36:10.745374,1,Tapas,300,casual,2,2,17
65,11301,2022-03-11T02:36:10.745379,2,Tapas,200,bar,0,2,18
1135,11302,2022-03-11T02:36:10.745383,3,Breakfast and brunch,300,bar,2,2,28
734,11303,2022-03-11T02:36:10.745388,4,Breakfast and brunch,100,family friendly,2,2,88
55,11304,2022-03-11T02:36:10.745392,5,Tapas,200,fancy,4,4,75
23,11305,2022-03-11T02:36:10.745396,6,Burgers,100,family friendly,2,4,90
95,11306,2022-03-11T02:36:10.745401,7,Tapas,200,bar,1,1,10
1154,11307,2022-03-11T02:36:10.745405,8,Burgers,200,romantic,1,2,53
804,11308,2022-03-11T02:36:10.745410,9,Breakfast and brunch,300,bar,1,1,34
193,11309,2022-03-11T02:36:10.745416,10,Burgers,200,fancy,4,4,75
1374,11310,2022-03-11T02:36:10.745421,11,Seafood,200,bar,0,1,37
366,11311,2022-03-11T02:36:10.745425,12,Breakfast and brunch,100,fancy,4,4,62
1043,11312,2022-03-11T02:36:10.745429,13,Steakhouse,300,family friendly,4,4,97
476,11313,2022-03-11T02:36:10.745434,14,Seafood,100,bar,2,0,15
327,11314,2022-03-11T02:36:10.745439,15,Breakfast and brunch,100,romantic,2,2,46
1307,11315,2022-03-11T02:36:10.745443,16,Steakhouse,300,fancy,4,4,68
177,11316,2022-03-11T02:36:10.745448,17,Breakfast and brunch,100,family friendly,2,4,95
1328,11317,2022-03-11T02:36:10.745453,18,Breakfast and brunch,100,romantic,0,0,39
929,11318,2022-03-11T02:36:10.745457,19,Breakfast and brunch,100,family friendly,2,4,98
1043,11319,2022-03-11T02:36:10.745462,20,Seafood,200,family friendly,2,2,93
830,11320,2022-03-11T02:36:10.745467,21,Burgers,100,casual,1,2,5
853,11321,2022-03-11T02:36:10.745471,22,Tapas,200,fancy,4,4,48
1345,11322,2022-03-11T02:36:10.745476,23,Breakfast and brunch,100,casual,1,2,10
423,11323,2022-03-11T02:36:10.745481,24,Tapas,300,casual,2,2,0
1258,11324,2022-03-11T02:36:10.745485,25,Tapas,200,fancy,4,4,66
605,11325,2022-03-11T02:36:10.745490,26,Tapas,300,romantic,2,2,35
1337,11326,2022-03-11T02:36:10.745494,27,Seafood,300,casual,1,2,17
96,11327,2022-03-11T02:36:10.745499,28,Breakfast and brunch,100,casual,1,2,9
1361,11328,2022-03-11T02:36:10.745503,29,Steakhouse,300,family friendly,4,4,81
1345,11329,2022-03-11T02:36:10.745508,30,Breakfast and brunch,100,fancy,4,4,47
779,11330,2022-03-11T02:36:10.745512,31,Steakhouse,300,casual,2,2,5
488,11331,2022-03-11T02:36:10.745517,32,Burgers,200,fancy,4,4,62
341,11332,2022-03-11T02:36:10.745521,33,Breakfast and brunch,100,romantic,2,0,46
1218,11333,2022-03-11T02:36:10.745530,34,Breakfast and brunch,100,fancy,4,4,45
846,11334,2022-03-11T02:36:10.745535,35,Steakhouse,100,romantic,1,0,60
1011,11335,2022-03-11T02:36:10.745540,36,Breakfast and brunch,100,casual,3,2,28
801,11336,2022-03-11T02:36:10.745545,37,Burgers,100,casual,3,2,14
185,11337,2022-03-11T02:36:10.745549,38,Seafood,200,fancy,4,4,43
1338,11338,2022-03-11T02:36:10.745554,39,Burgers,100,romantic,2,2,36
19,11339,2022-03-11T02:36:10.745558,40,Burgers,200,fancy,4,4,66
120,11340,2022-03-11T02:36:10.745563,41,Breakfast and brunch,100,fancy,4,4,70
1403,11341,2022-03-11T02:36:10.745567,42,Seafood,200,casual,2,2,21
264,11342,2022-03-11T02:36:10.745572,43,Seafood,200,fancy,4,4,60
81,11343,2022-03-11T02:36:10.745576,44,Seafood,100,bar,1,0,16
10,11344,2022-03-11T02:36:10.745580,45,Seafood,200,fancy,4,4,35
64,11345,2022-03-11T02:36:10.745585,46,Tapas,200,fancy,4,4,46
720,11346,2022-03-11T02:36:10.745590,47,Tapas,200,romantic,1,0,48
937,11347,2022-03-11T02:36:10.745594,48,Seafood,100,fancy,4,4,39
797,11348,2022-03-11T02:36:10.745598,49,Tapas,300,romantic,2,2,48
52,11349,2022-03-11T02:36:10.745603,50,Seafood,200,fancy,4,4,55
1181,11350,2022-03-11T02:36:10.745607,51,Burgers,100,casual,4,2,2
5,11351,2022-03-11T02:36:10.745611,52,Breakfast and brunch,100,romantic,1,0,34
852,11352,2022-03-11T02:36:10.745616,53,Seafood,200,romantic,2,0,58
1000,11353,2022-03-11T02:36:10.745621,54,Breakfast and brunch,100,romantic,1,0,30
1059,11354,2022-03-11T02:36:10.745626,55,Seafood,100,family friendly,2,4,89
367,11355,2022-03-11T02:36:10.745630,56,Burgers,200,family friendly,2,4,96
635,11356,2022-03-11T02:36:10.745634,57,Burgers,200,fancy,4,4,67
913,11357,2022-03-11T02:36:10.745639,58,Steakhouse,300,fancy,4,4,39
937,11358,2022-03-11T02:36:10.745644,59,Tapas,200,fancy,4,4,35
415,11359,2022-03-11T02:36:10.745648,60,Steakhouse,100,bar,1,1,21
763,11360,2022-03-11T02:36:10.745653,61,Steakhouse,300,family friendly,2,4,98
831,11361,2022-03-11T02:36:10.745657,62,Tapas,300,family friendly,2,4,87
1335,11362,2022-03-11T02:36:10.745662,63,Breakfast and brunch,100,romantic,2,2,56
494,11363,2022-03-11T02:36:10.745666,64,Steakhouse,100,casual,3,2,22
536,11364,2022-03-11T02:36:10.745671,65,Burgers,100,bar,0,0,31
1311,11365,2022-03-11T02:36:10.745675,66,Tapas,200,family friendly,2,4,99
1407,11366,2022-03-11T02:36:10.745679,67,Steakhouse,300,family friendly,2,4,87
855,11367,2022-03-11T02:36:10.745684,68,Steakhouse,300,family friendly,4,2,88
466,11368,2022-03-11T02:36:10.745688,69,Tapas,200,family friendly,4,2,88
1050,11369,2022-03-11T02:36:10.745693,70,Burgers,200,fancy,4,4,70
1150,11370,2022-03-11T02:36:10.745697,71,Breakfast and brunch,100,family friendly,4,4,99
735,11371,2022-03-11T02:36:10.745701,72,Seafood,100,bar,1,0,13
966,11372,2022-03-11T02:36:10.745706,73,Breakfast and brunch,200,bar,2,1,12
1381,11373,2022-03-11T02:36:10.745711,74,Burgers,100,casual,4,2,6
670,11374,2022-03-11T02:36:10.745715,75,Steakhouse,300,family friendly,4,4,91
213,11375,2022-03-11T02:36:10.745720,76,Breakfast and brunch,100,casual,1,2,6
1037,11376,2022-03-11T02:36:10.745724,77,Seafood,100,bar,0,0,21
128,11377,2022-03-11T02:36:10.745728,78,Seafood,100,family friendly,2,2,84
578,11378,2022-03-11T02:36:10.745733,79,Breakfast and brunch,100,family friendly,4,4,92
38,11379,2022-03-11T02:36:10.745737,80,Steakhouse,100,bar,0,0,40
1206,11380,2022-03-11T02:36:10.745742,81,Burgers,100,casual,3,2,4
256,11381,2022-03-11T02:36:10.745746,82,Breakfast and brunch,100,family friendly,2,2,83
81,11382,2022-03-11T02:36:10.745750,83,Seafood,100,bar,2,0,19
291,11383,2022-03-11T02:36:10.745756,84,Breakfast and brunch,100,casual,4,2,26
853,11384,2022-03-11T02:36:10.745761,85,Burgers,100,romantic,2,2,48
839,11385,2022-03-11T02:36:10.745765,86,Tapas,300,family friendly,4,2,86
476,11386,2022-03-11T02:36:10.745770,87,Seafood,100,bar,2,1,26
1040,11387,2022-03-11T02:36:10.745774,88,Burgers,100,romantic,1,0,52
756,11388,2022-03-11T02:36:10.745779,89,Seafood,100,family friendly,2,2,94
7,11389,2022-03-11T02:36:10.745783,90,Breakfast and brunch,100,casual,2,2,17
366,11390,2022-03-11T02:36:10.745788,91,Breakfast and brunch,100,romantic,0,0,48
8,11391,2022-03-11T02:36:10.745792,92,Steakhouse,100,romantic,0,2,50
400,11392,2022-03-11T02:36:10.745796,93,Seafood,300,romantic,0,2,31
1405,11393,2022-03-11T02:36:10.745801,94,Seafood,200,fancy,4,4,66
27,11394,2022-03-11T02:36:10.745806,95,Breakfast and brunch,100,family friendly,4,2,89
26,11395,2022-03-11T02:36:10.745810,96,Burgers,200,fancy,4,4,54
1321,11396,2022-03-11T02:36:10.745815,97,Breakfast and brunch,100,fancy,4,4,75
740,11397,2022-03-11T02:36:10.745819,98,Steakhouse,100,bar,2,0,12
1269,11398,2022-03-11T02:36:10.745824,99,Tapas,300,casual,1,2,23
1331,11399,2022-03-11T02:36:10.745828,100,Breakfast and brunch,100,casual,4,2,21
638,11400,2022-03-11T02:36:10.745834,1,Steakhouse,300,casual,2,2,17
859,11401,2022-03-11T02:36:10.745838,2,Steakhouse,100,bar,0,2,18
644,11402,2022-03-11T02:36:10.745842,3,Steakhouse,100,bar,2,2,28
683,11403,2022-03-11T02:36:10.745846,4,Seafood,200,family friendly,2,2,88
396,11404,2022-03-11T02:36:10.745851,5,Steakhouse,300,fancy,4,4,75
820,11405,2022-03-11T02:36:10.745855,6,Seafood,200,family friendly,2,4,90
1245,11406,2022-03-11T02:36:10.745860,7,Tapas,200,bar,1,1,10
564,11407,2022-03-11T02:36:10.745864,8,Tapas,300,romantic,1,2,53
601,11408,2022-03-11T02:36:10.745869,9,Steakhouse,100,bar,1,1,34
1067,11409,2022-03-11T02:36:10.745874,10,Seafood,200,fancy,4,4,75
246,11410,2022-03-11T02:36:10.745878,11,Breakfast and brunch,200,bar,0,1,37
898,11411,2022-03-11T02:36:10.745882,12,Breakfast and brunch,100,fancy,4,4,62
301,11412,2022-03-11T02:36:10.745887,13,Steakhouse,300,family friendly,4,4,97
347,11413,2022-03-11T02:36:10.745892,14,Seafood,200,bar,2,0,15
247,11414,2022-03-11T02:36:10.745896,15,Steakhouse,100,romantic,2,2,46
304,11415,2022-03-11T02:36:10.745900,16,Burgers,200,fancy,4,4,68
78,11416,2022-03-11T02:36:10.745906,17,Tapas,300,family friendly,2,4,95
1163,11417,2022-03-11T02:36:10.745910,18,Seafood,200,romantic,0,0,39
1304,11418,2022-03-11T02:36:10.745914,19,Seafood,100,family friendly,2,4,98
1327,11419,2022-03-11T02:36:10.745919,20,Steakhouse,300,family friendly,2,2,93
691,11420,2022-03-11T02:36:10.745923,21,Burgers,100,casual,1,2,5
1259,11421,2022-03-11T02:36:10.745927,22,Seafood,200,fancy,4,4,48
245,11422,2022-03-11T02:36:10.745932,23,Breakfast and brunch,100,casual,1,2,10
281,11423,2022-03-11T02:36:10.745936,24,Burgers,100,casual,2,2,0
904,11424,2022-03-11T02:36:10.745941,25,Burgers,200,fancy,4,4,66
1196,11425,2022-03-11T02:36:10.745945,26,Breakfast and brunch,100,romantic,2,2,35
1283,11426,2022-03-11T02:36:10.745950,27,Steakhouse,300,casual,1,2,17
1149,11427,2022-03-11T02:36:10.745954,28,Steakhouse,300,casual,1,2,9
385,11428,2022-03-11T02:36:10.745959,29,Burgers,200,family friendly,4,4,81
293,11429,2022-03-11T02:36:10.745963,30,Seafood,200,fancy,4,4,47
1012,11430,2022-03-11T02:36:10.745968,31,Burgers,100,casual,2,2,5
34,11431,2022-03-11T02:36:10.745972,32,Tapas,200,fancy,4,4,62
932,11432,2022-03-11T02:36:10.745977,33,Seafood,300,romantic,2,0,46
148,11433,2022-03-11T02:36:10.745982,34,Breakfast and brunch,100,fancy,4,4,45
835,11434,2022-03-11T02:36:10.745987,35,Breakfast and brunch,100,romantic,1,0,60
217,11435,2022-03-11T02:36:10.745992,36,Tapas,200,casual,3,2,28
307,11436,2022-03-11T02:36:10.745996,37,Steakhouse,100,casual,3,2,14
1020,11437,2022-03-11T02:36:10.746000,38,Seafood,100,fancy,4,4,43
240,11438,2022-03-11T02:36:10.746005,39,Tapas,300,romantic,2,2,36
1123,11439,2022-03-11T02:36:10.746009,40,Seafood,100,fancy,4,4,66
102,11440,2022-03-11T02:36:10.746013,41,Breakfast and brunch,100,fancy,4,4,70
139,11441,2022-03-11T02:36:10.746018,42,Breakfast and brunch,100,casual,2,2,21
350,11442,2022-03-11T02:36:10.746022,43,Burgers,200,fancy,4,4,60
537,11443,2022-03-11T02:36:10.746026,44,Burgers,200,bar,1,0,16
224,11444,2022-03-11T02:36:10.746031,45,Steakhouse,200,fancy,4,4,35
1037,11445,2022-03-11T02:36:10.746035,46,Seafood,200,fancy,4,4,46
586,11446,2022-03-11T02:36:10.746040,47,Tapas,200,romantic,1,0,48
326,11447,2022-03-11T02:36:10.746044,48,Steakhouse,200,fancy,4,4,39
1237,11448,2022-03-11T02:36:10.746048,49,Steakhouse,100,romantic,2,2,48
885,11449,2022-03-11T02:36:10.746053,50,Tapas,200,fancy,4,4,55
562,11450,2022-03-11T02:36:10.746058,51,Breakfast and brunch,100,casual,4,2,2
298,11451,2022-03-11T02:36:10.746063,52,Tapas,300,romantic,1,0,34
612,11452,2022-03-11T02:36:10.746067,53,Seafood,300,romantic,2,0,58
157,11453,2022-03-11T02:36:10.746072,54,Seafood,300,romantic,1,0,30
1167,11454,2022-03-11T02:36:10.746076,55,Seafood,100,family friendly,2,4,89
1335,11455,2022-03-11T02:36:10.746081,56,Breakfast and brunch,100,family friendly,2,4,96
1321,11456,2022-03-11T02:36:10.746086,57,Steakhouse,200,fancy,4,4,67
177,11457,2022-03-11T02:36:10.746091,58,Seafood,200,fancy,4,4,39
874,11458,2022-03-11T02:36:10.746097,59,Breakfast and brunch,100,fancy,4,4,35
850,11459,2022-03-11T02:36:10.746102,60,Breakfast and brunch,200,bar,1,1,21
