battle ID,fought at,monster ID,magic spell used,spell effectiveness,victory points
11254,2022-02-24T02:15:21.466555,4255,earth,0,
11255,2022-02-24T02:15:21.466558,4256,energy,1,
11256,2022-02-24T02:15:21.466562,4257,water,2,
11257,2022-02-24T02:15:21.466566,4258,water,0,
11258,2022-02-24T02:15:21.466570,4259,fire,1,
11259,2022-02-24T02:15:21.466573,4260,fire,1,
11260,2022-02-24T02:15:21.466577,4261,fire,1,
11261,2022-02-24T02:15:21.466582,4262,water,0,
11262,2022-02-24T02:15:21.466585,4263,energy,1,
11263,2022-02-24T02:15:21.466590,4264,water,0,
11264,2022-02-24T02:15:21.466593,4265,fire,2,
11265,2022-02-24T02:15:21.466597,4266,energy,2,
11266,2022-02-24T02:15:21.466601,4267,fire,1,
11267,2022-02-24T02:15:21.466605,4268,fire,1,
11268,2022-02-24T02:15:21.466608,4269,energy,1,
11269,2022-02-24T02:15:21.466612,4270,earth,0,
11270,2022-02-24T02:15:21.466616,4271,fire,1,
11271,2022-02-24T02:15:21.466619,4272,fire,1,
11272,2022-02-24T02:15:21.466623,4273,wind,0,
11273,2022-02-24T02:15:21.466627,4274,water,2,
11274,2022-02-24T02:15:21.466630,4275,wind,1,
11275,2022-02-24T02:15:21.466634,4276,fire,1,
11276,2022-02-24T02:15:21.466637,4277,energy,1,
11277,2022-02-24T02:15:21.466642,4278,energy,1,
11278,2022-02-24T02:15:21.466645,4279,energy,1,
11279,2022-02-24T02:15:21.466649,4280,water,0,
11280,2022-02-24T02:15:21.466653,4281,fire,1,
11281,2022-02-24T02:15:21.466656,4282,fire,1,
11282,2022-02-24T02:15:21.466660,4283,wind,1,
11283,2022-02-24T02:15:21.466663,4284,wind,0,
11284,2022-02-24T02:15:21.466692,4285,wind,0,
11285,2022-02-24T02:15:21.466696,4286,water,2,
11286,2022-02-24T02:15:21.466700,4287,fire,1,
11287,2022-02-24T02:15:21.466703,4288,earth,2,
11288,2022-02-24T02:15:21.466709,4289,energy,1,
11289,2022-02-24T02:15:21.466713,4290,fire,0,
11290,2022-02-24T02:15:21.466717,4291,water,1,
11291,2022-02-24T02:15:21.466720,4292,energy,1,
11292,2022-02-24T02:15:21.466724,4293,earth,0,
11293,2022-02-24T02:15:21.466728,4294,wind,0,
11294,2022-02-24T02:15:21.466731,4295,energy,2,
11295,2022-02-24T02:15:21.466735,4296,water,2,
11296,2022-02-24T02:15:21.466738,4297,fire,0,
11297,2022-02-24T02:15:21.466742,4298,fire,2,
11298,2022-02-24T02:15:21.466745,4299,water,0,
11299,2022-02-24T02:15:21.466749,4300,energy,1,
11300,2022-02-24T02:15:21.466753,4301,water,0,
11301,2022-02-24T02:15:21.466756,4302,water,2,
11302,2022-02-24T02:15:21.466760,4303,water,2,
11303,2022-02-24T02:15:21.466763,4304,water,0,
11304,2022-02-24T02:15:21.466767,4305,energy,1,
11305,2022-02-24T02:15:21.466770,4306,water,2,
11306,2022-02-24T02:15:21.466774,4307,earth,0,
11307,2022-02-24T02:15:21.466778,4308,fire,2,
11308,2022-02-24T02:15:21.466782,4309,earth,2,
11309,2022-02-24T02:15:21.466786,4310,water,0,
11310,2022-02-24T02:15:21.466789,4311,earth,1,
11311,2022-02-24T02:15:21.466793,4312,water,0,
11312,2022-02-24T02:15:21.466797,4313,fire,1,
11313,2022-02-24T02:15:21.466801,4314,earth,2,
11314,2022-02-24T02:15:21.466805,4315,earth,0,
11315,2022-02-24T02:15:21.466808,4316,fire,0,
11316,2022-02-24T02:15:21.466812,4317,energy,1,
11317,2022-02-24T02:15:21.466816,4318,wind,1,
11318,2022-02-24T02:15:21.466820,4319,water,2,
11319,2022-02-24T02:15:21.466823,4320,fire,2,
11320,2022-02-24T02:15:21.466827,4321,wind,0,
11321,2022-02-24T02:15:21.466831,4322,fire,0,
11322,2022-02-24T02:15:21.466834,4323,wind,0,
11323,2022-02-24T02:15:21.466838,4324,fire,1,
11324,2022-02-24T02:15:21.466842,4325,earth,0,
11325,2022-02-24T02:15:21.466845,4326,energy,1,
11326,2022-02-24T02:15:21.466849,4327,wind,0,
11327,2022-02-24T02:15:21.466852,4328,energy,1,
11328,2022-02-24T02:15:21.466856,4329,energy,1,
11329,2022-02-24T02:15:21.466860,4330,earth,0,
11330,2022-02-24T02:15:21.466863,4331,earth,0,
11331,2022-02-24T02:15:21.466867,4332,earth,0,
11332,2022-02-24T02:15:21.466871,4333,fire,1,
11333,2022-02-24T02:15:21.466874,4334,wind,0,
11334,2022-02-24T02:15:21.466878,4335,wind,1,
11335,2022-02-24T02:15:21.466881,4336,fire,0,
11336,2022-02-24T02:15:21.466885,4337,earth,1,
11337,2022-02-24T02:15:21.466888,4338,fire,0,
11338,2022-02-24T02:15:21.466892,4339,energy,1,
11339,2022-02-24T02:15:21.466896,4340,earth,0,
11340,2022-02-24T02:15:21.466900,4341,fire,2,
11341,2022-02-24T02:15:21.466904,4342,energy,1,
11342,2022-02-24T02:15:21.466907,4343,earth,1,
11343,2022-02-24T02:15:21.466911,4344,water,0,
11344,2022-02-24T02:15:21.466915,4345,energy,1,
11345,2022-02-24T02:15:21.466918,4346,energy,2,
11346,2022-02-24T02:15:21.466922,4347,fire,0,
11347,2022-02-24T02:15:21.466925,4348,water,0,
11348,2022-02-24T02:15:21.466929,4349,earth,0,
11349,2022-02-24T02:15:21.466932,4350,fire,2,
11350,2022-02-24T02:15:21.466936,4351,water,1,
11351,2022-02-24T02:15:21.466940,4352,wind,0,
11352,2022-02-24T02:15:21.466945,4353,energy,1,
11353,2022-02-24T02:15:21.466949,4354,earth,0,
11354,2022-02-24T02:15:21.466953,4355,wind,0,
11355,2022-02-24T02:15:21.466956,4356,fire,1,
11356,2022-02-24T02:15:21.466960,4357,earth,0,
11357,2022-02-24T02:15:21.466964,4358,energy,2,
11358,2022-02-24T02:15:21.466967,4359,fire,0,
11359,2022-02-24T02:15:21.466971,4360,energy,2,
11360,2022-02-24T02:15:21.466974,4361,earth,1,
11361,2022-02-24T02:15:21.466978,4362,wind,1,
11362,2022-02-24T02:15:21.466981,4363,energy,1,
11363,2022-02-24T02:15:21.466986,4364,energy,1,
11364,2022-02-24T02:15:21.466990,4365,water,0,
11365,2022-02-24T02:15:21.466994,4366,water,2,
11366,2022-02-24T02:15:21.466997,4367,earth,1,
11367,2022-02-24T02:15:21.467001,4368,wind,0,
11368,2022-02-24T02:15:21.467004,4369,wind,0,
11369,2022-02-24T02:15:21.467008,4370,energy,2,
11370,2022-02-24T02:15:21.467012,4371,energy,1,
11371,2022-02-24T02:15:21.467016,4372,energy,1,
11372,2022-02-24T02:15:21.467020,4373,water,0,
11373,2022-02-24T02:15:21.467024,4374,water,0,
11374,2022-02-24T02:15:21.467028,4375,earth,0,
11375,2022-02-24T02:15:21.467032,4376,wind,1,
11376,2022-02-24T02:15:21.467035,4377,energy,1,
11377,2022-02-24T02:15:21.467039,4378,wind,1,
11378,2022-02-24T02:15:21.467042,4379,earth,0,
11379,2022-02-24T02:15:21.467046,4380,energy,1,
11380,2022-02-24T02:15:21.467049,4381,water,0,
11381,2022-02-24T02:15:21.467053,4382,water,0,
11382,2022-02-24T02:15:21.467056,4383,wind,0,
11383,2022-02-24T02:15:21.467060,4384,wind,1,
11384,2022-02-24T02:15:21.467063,4385,wind,1,
11385,2022-02-24T02:15:21.467067,4386,fire,2,
11386,2022-02-24T02:15:21.467071,4387,wind,1,
11387,2022-02-24T02:15:21.467074,4388,fire,0,
11388,2022-02-24T02:15:21.467078,4389,water,0,
11389,2022-02-24T02:15:21.467081,4390,earth,0,
11390,2022-02-24T02:15:21.467085,4391,energy,1,
11391,2022-02-24T02:15:21.467089,4392,water,2,
11392,2022-02-24T02:15:21.467092,4393,fire,1,
11393,2022-02-24T02:15:21.467096,4394,energy,1,
11394,2022-02-24T02:15:21.467099,4395,earth,0,
11395,2022-02-24T02:15:21.467103,4396,wind,1,
11396,2022-02-24T02:15:21.467106,4397,wind,0,
11397,2022-02-24T02:15:21.467110,4398,wind,0,
11398,2022-02-24T02:15:21.467114,4399,wind,1,
11399,2022-02-24T02:15:21.467118,4400,earth,0,
11400,2022-02-24T02:15:21.467121,4401,fire,1,
11401,2022-02-24T02:15:21.467125,4402,wind,1,
11402,2022-02-24T02:15:21.467129,4403,earth,2,
11403,2022-02-24T02:15:21.467133,4404,fire,2,
11404,2022-02-24T02:15:21.467137,4405,energy,2,
11405,2022-02-24T02:15:21.467141,4406,water,0,
11406,2022-02-24T02:15:21.467145,4407,earth,0,
11407,2022-02-24T02:15:21.467148,4408,fire,0,
11408,2022-02-24T02:15:21.467152,4409,wind,0,
11409,2022-02-24T02:15:21.467155,4410,earth,0,
11410,2022-02-24T02:15:21.467159,4411,earth,0,
11411,2022-02-24T02:15:21.467162,4412,water,2,
11412,2022-02-24T02:15:21.467166,4413,water,0,
11413,2022-02-24T02:15:21.467171,4414,energy,2,
11414,2022-02-24T02:15:21.467174,4415,earth,0,
11415,2022-02-24T02:15:21.467179,4416,energy,1,
11416,2022-02-24T02:15:21.467182,4417,energy,1,
11417,2022-02-24T02:15:21.467186,4418,energy,1,
11418,2022-02-24T02:15:21.467190,4419,earth,0,
11419,2022-02-24T02:15:21.467193,4420,earth,0,
11420,2022-02-24T02:15:21.467197,4421,water,0,
11421,2022-02-24T02:15:21.467201,4422,water,0,
11422,2022-02-24T02:15:21.467204,4423,fire,0,
11423,2022-02-24T02:15:21.467208,4424,wind,0,
11424,2022-02-24T02:15:21.467211,4425,energy,1,
11425,2022-02-24T02:15:21.467215,4426,energy,2,
11426,2022-02-24T02:15:21.467218,4427,earth,0,
11427,2022-02-24T02:15:21.467222,4428,water,0,
11428,2022-02-24T02:15:21.467225,4429,earth,0,
11429,2022-02-24T02:15:21.467229,4430,earth,0,
11430,2022-02-24T02:15:21.467233,4431,wind,0,
11431,2022-02-24T02:15:21.467236,4432,fire,1,
11432,2022-02-24T02:15:21.467240,4433,energy,1,
11433,2022-02-24T02:15:21.467243,4434,water,0,
11434,2022-02-24T02:15:21.467247,4435,wind,1,
11435,2022-02-24T02:15:21.467250,4436,earth,0,
11436,2022-02-24T02:15:21.467254,4437,earth,0,
11437,2022-02-24T02:15:21.467258,4438,water,2,
11438,2022-02-24T02:15:21.467261,4439,wind,1,
11439,2022-02-24T02:15:21.467265,4440,earth,0,
11440,2022-02-24T02:15:21.467269,4441,fire,1,
11441,2022-02-24T02:15:21.467272,4442,fire,1,
11442,2022-02-24T02:15:21.467276,4443,fire,0,
11443,2022-02-24T02:15:21.467279,4444,water,0,
11444,2022-02-24T02:15:21.467283,4445,earth,0,
11445,2022-02-24T02:15:21.467286,4446,water,0,
11446,2022-02-24T02:15:21.467290,4447,water,2,
11447,2022-02-24T02:15:21.467294,4448,wind,1,
11448,2022-02-24T02:15:21.467297,4449,fire,1,
11449,2022-02-24T02:15:21.467301,4450,earth,1,
11450,2022-02-24T02:15:21.467305,4451,wind,1,
11451,2022-02-24T02:15:21.467308,4452,energy,1,
11452,2022-02-24T02:15:21.467312,4453,water,2,
11453,2022-02-24T02:15:21.467315,4454,earth,0,
11454,2022-02-24T02:15:21.467319,4455,earth,0,
11455,2022-02-24T02:15:21.467323,4456,earth,0,
11456,2022-02-24T02:15:21.467327,4457,wind,1,
11457,2022-02-24T02:15:21.467331,4458,energy,2,
11458,2022-02-24T02:15:21.467335,4459,fire,1,
11459,2022-02-24T02:15:21.467338,4460,energy,1,
11460,2022-02-24T02:15:21.467342,4461,fire,1,
11461,2022-02-24T02:15:21.467345,4462,energy,2,
11462,2022-02-24T02:15:21.467349,4463,energy,1,
11463,2022-02-24T02:15:21.467353,4464,wind,0,
11464,2022-02-24T02:15:21.467357,4465,water,2,
11465,2022-02-24T02:15:21.467361,4466,earth,2,
11466,2022-02-24T02:15:21.467366,4467,wind,1,
11467,2022-02-24T02:15:21.467370,4468,water,2,
11468,2022-02-24T02:15:21.467373,4469,wind,0,
11469,2022-02-24T02:15:21.467377,4470,earth,0,
11470,2022-02-24T02:15:21.467380,4471,earth,0,
11471,2022-02-24T02:15:21.467384,4472,earth,0,
11472,2022-02-24T02:15:21.467387,4473,wind,0,
11473,2022-02-24T02:15:21.467391,4474,energy,1,
11474,2022-02-24T02:15:21.467395,4475,fire,0,
11475,2022-02-24T02:15:21.467398,4476,earth,2,
11476,2022-02-24T02:15:21.467402,4477,energy,2,
11477,2022-02-24T02:15:21.467406,4478,earth,1,
11478,2022-02-24T02:15:21.467410,4479,wind,0,
11479,2022-02-24T02:15:21.467414,4480,wind,0,
11480,2022-02-24T02:15:21.467418,4481,earth,0,
11481,2022-02-24T02:15:21.467421,4482,earth,0,
11482,2022-02-24T02:15:21.467425,4483,earth,0,
11483,2022-02-24T02:15:21.467428,4484,wind,0,
11484,2022-02-24T02:15:21.467432,4485,energy,1,
11485,2022-02-24T02:15:21.467436,4486,energy,2,
11486,2022-02-24T02:15:21.467439,4487,fire,0,
11487,2022-02-24T02:15:21.467443,4488,wind,1,
11488,2022-02-24T02:15:21.467446,4489,energy,1,
11489,2022-02-24T02:15:21.467450,4490,earth,0,
11490,2022-02-24T02:15:21.467453,4491,water,0,
11491,2022-02-24T02:15:21.467457,4492,wind,1,
11492,2022-02-24T02:15:21.467461,4493,water,2,
11493,2022-02-24T02:15:21.467465,4494,wind,0,
11494,2022-02-24T02:15:21.467468,4495,fire,0,
11495,2022-02-24T02:15:21.467472,4496,earth,0,
11496,2022-02-24T02:15:21.467475,4497,earth,0,
11497,2022-02-24T02:15:21.467479,4498,wind,1,
11498,2022-02-24T02:15:21.467483,4499,water,0,
11499,2022-02-24T02:15:21.467486,4500,water,2,
11500,2022-02-24T02:15:21.467490,4501,earth,2,
11501,2022-02-24T02:15:21.467494,4502,wind,1,
11502,2022-02-24T02:15:21.467498,4503,wind,0,
11503,2022-02-24T02:15:21.467501,4504,earth,0,
11504,2022-02-24T02:15:21.467505,4505,wind,0,
11505,2022-02-24T02:15:21.467508,4506,fire,0,
11506,2022-02-24T02:15:21.467512,4507,wind,0,
11507,2022-02-24T02:15:21.467515,4508,fire,1,
11508,2022-02-24T02:15:21.467519,4509,earth,0,
11509,2022-02-24T02:15:21.467522,4510,earth,0,
11510,2022-02-24T02:15:21.467526,4511,fire,0,
11511,2022-02-24T02:15:21.467529,4512,wind,0,
11512,2022-02-24T02:15:21.467533,4513,energy,1,
11513,2022-02-24T02:15:21.467538,4514,energy,2,
11514,2022-02-24T02:15:21.467541,4515,wind,1,
11515,2022-02-24T02:15:21.467545,4516,earth,0,
11516,2022-02-24T02:15:21.467548,4517,water,2,
11517,2022-02-24T02:15:21.467552,4518,fire,1,
11518,2022-02-24T02:15:21.467556,4519,energy,2,
11519,2022-02-24T02:15:21.467559,4520,earth,0,
11520,2022-02-24T02:15:21.467563,4521,water,2,
11521,2022-02-24T02:15:21.467567,4522,fire,0,
11522,2022-02-24T02:15:21.467570,4523,earth,0,
11523,2022-02-24T02:15:21.467574,4524,energy,2,
11524,2022-02-24T02:15:21.467578,4525,energy,1,
11525,2022-02-24T02:15:21.467581,4526,earth,0,
11526,2022-02-24T02:15:21.467585,4527,wind,0,
11527,2022-02-24T02:15:21.467588,4528,wind,0,
11528,2022-02-24T02:15:21.467592,4529,earth,0,
11529,2022-02-24T02:15:21.467596,4530,fire,0,
11530,2022-02-24T02:15:21.467600,4531,wind,1,
11531,2022-02-24T02:15:21.467604,4532,fire,0,
11532,2022-02-24T02:15:21.467608,4533,earth,0,
11533,2022-02-24T02:15:21.467611,4534,energy,1,
11534,2022-02-24T02:15:21.467615,4535,fire,2,
11535,2022-02-24T02:15:21.467618,4536,water,0,
11536,2022-02-24T02:15:21.467622,4537,wind,0,
11537,2022-02-24T02:15:21.467626,4538,wind,1,
11538,2022-02-24T02:15:21.467629,4539,wind,0,
11539,2022-02-24T02:15:21.467633,4540,earth,0,
11540,2022-02-24T02:15:21.467638,4541,energy,1,
11541,2022-02-24T02:15:21.467643,4542,wind,0,
11542,2022-02-24T02:15:21.467647,4543,wind,0,
11543,2022-02-24T02:15:21.467651,4544,earth,0,
11544,2022-02-24T02:15:21.467654,4545,energy,1,
11545,2022-02-24T02:15:21.467658,4546,earth,0,
11546,2022-02-24T02:15:21.467662,4547,water,0,
11547,2022-02-24T02:15:21.467665,4548,wind,0,
11548,2022-02-24T02:15:21.467669,4549,wind,0,
11549,2022-02-24T02:15:21.467672,4550,water,2,
11550,2022-02-24T02:15:21.467676,4551,water,0,
11551,2022-02-24T02:15:21.467680,4552,fire,1,
11552,2022-02-24T02:15:21.467683,4553,wind,0,
11553,2022-02-24T02:15:21.467687,4554,energy,1,
11554,2022-02-24T02:15:21.467691,4555,water,2,
11555,2022-02-24T02:15:21.467694,4556,energy,2,
11556,2022-02-24T02:15:21.467698,4557,energy,1,
11557,2022-02-24T02:15:21.467702,4558,earth,0,
11558,2022-02-24T02:15:21.467705,4559,wind,0,
11559,2022-02-24T02:15:21.467709,4560,energy,2,
11560,2022-02-24T02:15:21.467712,4561,earth,0,
11561,2022-02-24T02:15:21.467716,4562,water,0,
11562,2022-02-24T02:15:21.467720,4563,fire,1,
11563,2022-02-24T02:15:21.467725,4564,earth,0,
11564,2022-02-24T02:15:21.467728,4565,wind,0,
11565,2022-02-24T02:15:21.467732,4566,wind,1,
11566,2022-02-24T02:15:21.467735,4567,water,2,
11567,2022-02-24T02:15:21.467739,4568,earth,0,
11568,2022-02-24T02:15:21.467742,4569,water,2,
11569,2022-02-24T02:15:21.467746,4570,fire,0,
11570,2022-02-24T02:15:21.467750,4571,earth,1,
11571,2022-02-24T02:15:21.467753,4572,water,0,
11572,2022-02-24T02:15:21.467757,4573,fire,1,
11573,2022-02-24T02:15:21.467760,4574,earth,0,
11574,2022-02-24T02:15:21.467764,4575,earth,0,
11575,2022-02-24T02:15:21.467767,4576,energy,1,
11576,2022-02-24T02:15:21.467771,4577,earth,0,
11577,2022-02-24T02:15:21.467774,4578,energy,2,
11578,2022-02-24T02:15:21.467778,4579,fire,0,
11579,2022-02-24T02:15:21.467781,4580,wind,1,
11580,2022-02-24T02:15:21.467785,4581,water,1,
11581,2022-02-24T02:15:21.467788,4582,fire,1,
11582,2022-02-24T02:15:21.467792,4583,earth,0,
11583,2022-02-24T02:15:21.467795,4584,wind,0,
11584,2022-02-24T02:15:21.467799,4585,fire,1,
11585,2022-02-24T02:15:21.467802,4586,fire,2,
11586,2022-02-24T02:15:21.467806,4587,wind,0,
11587,2022-02-24T02:15:21.467810,4588,energy,1,
11588,2022-02-24T02:15:21.467813,4589,fire,0,
11589,2022-02-24T02:15:21.467817,4590,fire,1,
11590,2022-02-24T02:15:21.467820,4591,water,2,
11591,2022-02-24T02:15:21.467824,4592,earth,2,
11592,2022-02-24T02:15:21.467829,4593,water,2,
11593,2022-02-24T02:15:21.467833,4594,water,0,
11594,2022-02-24T02:15:21.467836,4595,wind,0,
11595,2022-02-24T02:15:21.467840,4596,wind,0,
11596,2022-02-24T02:15:21.467844,4597,fire,1,
11597,2022-02-24T02:15:21.467847,4598,earth,0,
11598,2022-02-24T02:15:21.467851,4599,wind,1,
11599,2022-02-24T02:15:21.467854,4600,wind,1,
11600,2022-02-24T02:15:21.467858,4601,earth,0,
11601,2022-02-24T02:15:21.467861,4602,wind,0,
11602,2022-02-24T02:15:21.467865,4603,energy,2,
11603,2022-02-24T02:15:21.467869,4604,fire,0,
11604,2022-02-24T02:15:21.467874,4605,wind,1,
11605,2022-02-24T02:15:21.467877,4606,earth,0,
11606,2022-02-24T02:15:21.467881,4607,earth,0,
11607,2022-02-24T02:15:21.467885,4608,energy,2,
11608,2022-02-24T02:15:21.467888,4609,fire,2,
11609,2022-02-24T02:15:21.467892,4610,fire,1,
11610,2022-02-24T02:15:21.467895,4611,wind,0,
11611,2022-02-24T02:15:21.467899,4612,wind,0,
11612,2022-02-24T02:15:21.467902,4613,fire,2,
11613,2022-02-24T02:15:21.467907,4614,water,2,
11614,2022-02-24T02:15:21.467911,4615,earth,0,
11615,2022-02-24T02:15:21.467914,4616,energy,1,
11616,2022-02-24T02:15:21.467918,4617,fire,1,
11617,2022-02-24T02:15:21.467921,4618,fire,2,
11618,2022-02-24T02:15:21.467925,4619,energy,1,
11619,2022-02-24T02:15:21.467929,4620,wind,1,
11620,2022-02-24T02:15:21.467932,4621,fire,0,
11621,2022-02-24T02:15:21.467936,4622,wind,0,
11622,2022-02-24T02:15:21.467940,4623,water,0,
11623,2022-02-24T02:15:21.467944,4624,fire,1,
11624,2022-02-24T02:15:21.467948,4625,water,1,
11625,2022-02-24T02:15:21.467951,4626,energy,1,
11626,2022-02-24T02:15:21.467955,4627,earth,0,
11627,2022-02-24T02:15:21.467958,4628,fire,1,
11628,2022-02-24T02:15:21.467962,4629,earth,0,
11629,2022-02-24T02:15:21.467966,4630,wind,1,
11630,2022-02-24T02:15:21.467969,4631,energy,1,
11631,2022-02-24T02:15:21.467973,4632,energy,1,
11632,2022-02-24T02:15:21.467976,4633,wind,0,
11633,2022-02-24T02:15:21.467980,4634,water,0,
11634,2022-02-24T02:15:21.467984,4635,wind,0,
11635,2022-02-24T02:15:21.467987,4636,earth,0,
11636,2022-02-24T02:15:21.467991,4637,wind,1,
11637,2022-02-24T02:15:21.467994,4638,energy,2,
11638,2022-02-24T02:15:21.467998,4639,energy,2,
11639,2022-02-24T02:15:21.468001,4640,fire,1,
11640,2022-02-24T02:15:21.468005,4641,earth,0,
11641,2022-02-24T02:15:21.468008,4642,fire,2,
11642,2022-02-24T02:15:21.468012,4643,fire,1,
11643,2022-02-24T02:15:21.468015,4644,fire,1,
11644,2022-02-24T02:15:21.468019,4645,fire,0,
11645,2022-02-24T02:15:21.468022,4646,energy,2,
11646,2022-02-24T02:15:21.468026,4647,fire,2,
11647,2022-02-24T02:15:21.468030,4648,fire,2,
11648,2022-02-24T02:15:21.468034,4649,water,0,
11649,2022-02-24T02:15:21.468037,4650,earth,0,
11650,2022-02-24T02:15:21.468041,4651,wind,1,
11651,2022-02-24T02:15:21.468044,4652,energy,2,
11652,2022-02-24T02:15:21.468048,4653,water,0,
11653,2022-02-24T02:15:21.468052,4654,water,0,
11654,2022-02-24T02:15:21.468056,4655,earth,1,
11655,2022-02-24T02:15:21.468060,4656,fire,1,
11656,2022-02-24T02:15:21.468064,4657,earth,2,
11657,2022-02-24T02:15:21.468067,4658,earth,0,
11658,2022-02-24T02:15:21.468071,4659,earth,0,
11659,2022-02-24T02:15:21.468074,4660,wind,1,
11660,2022-02-24T02:15:21.468078,4661,fire,0,
11661,2022-02-24T02:15:21.468082,4662,fire,1,
11662,2022-02-24T02:15:21.468085,4663,energy,2,
11663,2022-02-24T02:15:21.468090,4664,wind,0,
11664,2022-02-24T02:15:21.468094,4665,earth,0,
11665,2022-02-24T02:15:21.468098,4666,water,1,
11666,2022-02-24T02:15:21.468101,4667,energy,1,
11667,2022-02-24T02:15:21.468106,4668,water,1,
11668,2022-02-24T02:15:21.468110,4669,water,2,
11669,2022-02-24T02:15:21.468113,4670,water,0,
11670,2022-02-24T02:15:21.468117,4671,earth,0,
11671,2022-02-24T02:15:21.468120,4672,energy,2,
11672,2022-02-24T02:15:21.468124,4673,water,2,
11673,2022-02-24T02:15:21.468128,4674,energy,1,
11674,2022-02-24T02:15:21.468131,4675,fire,0,
11675,2022-02-24T02:15:21.468135,4676,water,2,
11676,2022-02-24T02:15:21.468138,4677,water,0,
11677,2022-02-24T02:15:21.468142,4678,fire,1,
11678,2022-02-24T02:15:21.468146,4679,earth,0,
11679,2022-02-24T02:15:21.468149,4680,earth,0,
11680,2022-02-24T02:15:21.468153,4681,water,2,
11681,2022-02-24T02:15:21.468156,4682,wind,0,
11682,2022-02-24T02:15:21.468160,4683,fire,1,
11683,2022-02-24T02:15:21.468164,4684,fire,1,
11684,2022-02-24T02:15:21.468167,4685,water,0,
11685,2022-02-24T02:15:21.468171,4686,fire,2,
11686,2022-02-24T02:15:21.468174,4687,water,0,
11687,2022-02-24T02:15:21.468178,4688,fire,2,
11688,2022-02-24T02:15:21.468181,4689,fire,1,
11689,2022-02-24T02:15:21.468185,4690,energy,1,
11690,2022-02-24T02:15:21.468188,4691,earth,2,
11691,2022-02-24T02:15:21.468192,4692,fire,0,
11692,2022-02-24T02:15:21.468196,4693,wind,0,
11693,2022-02-24T02:15:21.468199,4694,water,0,
11694,2022-02-24T02:15:21.468203,4695,energy,1,
11695,2022-02-24T02:15:21.468206,4696,earth,2,
11696,2022-02-24T02:15:21.468210,4697,energy,1,
11697,2022-02-24T02:15:21.468214,4698,water,0,
11698,2022-02-24T02:15:21.468217,4699,energy,1,
11699,2022-02-24T02:15:21.468221,4700,fire,0,
11700,2022-02-24T02:15:21.468225,4701,wind,0,
11701,2022-02-24T02:15:21.468228,4702,earth,0,
11702,2022-02-24T02:15:21.468232,4703,wind,0,
11703,2022-02-24T02:15:21.468235,4704,energy,1,
11704,2022-02-24T02:15:21.468239,4705,wind,1,
11705,2022-02-24T02:15:21.468242,4706,fire,1,
11706,2022-02-24T02:15:21.468246,4707,earth,0,
11707,2022-02-24T02:15:21.468249,4708,wind,1,
11708,2022-02-24T02:15:21.468254,4709,wind,1,
11709,2022-02-24T02:15:21.468258,4710,wind,0,
11710,2022-02-24T02:15:21.468261,4711,fire,0,
11711,2022-02-24T02:15:21.468265,4712,earth,0,
11712,2022-02-24T02:15:21.468269,4713,earth,0,
11713,2022-02-24T02:15:21.468273,4714,water,1,
11714,2022-02-24T02:15:21.468277,4715,earth,0,
11715,2022-02-24T02:15:21.468280,4716,water,0,
11716,2022-02-24T02:15:21.468284,4717,energy,1,
11717,2022-02-24T02:15:21.468287,4718,energy,1,
11718,2022-02-24T02:15:21.468293,4719,energy,2,
11719,2022-02-24T02:15:21.468296,4720,energy,1,
11720,2022-02-24T02:15:21.468300,4721,energy,1,
11721,2022-02-24T02:15:21.468303,4722,water,0,
11722,2022-02-24T02:15:21.468307,4723,energy,1,
11723,2022-02-24T02:15:21.468310,4724,earth,0,
11724,2022-02-24T02:15:21.468314,4725,energy,1,
11725,2022-02-24T02:15:21.468318,4726,wind,0,
11726,2022-02-24T02:15:21.468321,4727,water,2,
11727,2022-02-24T02:15:21.468325,4728,fire,0,
11728,2022-02-24T02:15:21.468328,4729,wind,0,
11729,2022-02-24T02:15:21.468332,4730,wind,0,
11730,2022-02-24T02:15:21.468337,4731,energy,1,
11731,2022-02-24T02:15:21.468341,4732,wind,1,
11732,2022-02-24T02:15:21.468344,4733,energy,1,
11733,2022-02-24T02:15:21.468348,4734,water,0,
11734,2022-02-24T02:15:21.468351,4735,wind,0,
11735,2022-02-24T02:15:21.468355,4736,wind,0,
11736,2022-02-24T02:15:21.468359,4737,energy,2,
11737,2022-02-24T02:15:21.468363,4738,earth,0,
11738,2022-02-24T02:15:21.468366,4739,wind,1,
11739,2022-02-24T02:15:21.468370,4740,earth,0,
11740,2022-02-24T02:15:21.468373,4741,energy,1,
11741,2022-02-24T02:15:21.468377,4742,energy,1,
11742,2022-02-24T02:15:21.468380,4743,earth,0,
11743,2022-02-24T02:15:21.468384,4744,energy,1,
11744,2022-02-24T02:15:21.468387,4745,water,0,
11745,2022-02-24T02:15:21.468391,4746,wind,0,
11746,2022-02-24T02:15:21.468395,4747,earth,0,
11747,2022-02-24T02:15:21.468398,4748,energy,1,
11748,2022-02-24T02:15:21.468402,4749,energy,1,
11749,2022-02-24T02:15:21.468406,4750,water,0,
11750,2022-02-24T02:15:21.468409,4751,earth,0,
11751,2022-02-24T02:15:21.468413,4752,wind,0,
11752,2022-02-24T02:15:21.468416,4753,energy,1,
11753,2022-02-24T02:15:21.468420,4754,fire,1,
11754,2022-02-24T02:15:21.468424,4755,energy,2,
11755,2022-02-24T02:15:21.468427,4756,water,0,
